parameters,values
prior_day_12,-10.0
prior_day_12,-10.0
prior_day_12,10.0
prior_day_12,-10.0
prior_day_12,-10.0
prior_day_12,-10.0
prior_day_12,10.0
prior_day_12,-10.0
prior_day_12,10.0
prior_day_12,10.0
prior_day_12,-10.0
prior_day_12,-10.0
prior_day_12,10.0
prior_day_12,10.0
prior_day_12,10.0
prior_day_12,10.0
prior_day_12,10.0
prior_day_12,10.0
prior_day_12,10.0
prior_day_12,10.0
prior_day_12,-10.0
prior_day_12,-10.0
prior_day_12,10.0
prior_day_12,-10.0
prior_day_12,-10.0
prior_day_12,10.0
prior_day_12,-10.0
prior_day_12,-10.0
prior_day_12,-10.0
prior_day_12,10.0
prior_day_12,10.0
prior_day_12,-10.0
prior_day_12,10.0
prior_day_12,-10.0
prior_day_12,-10.0
prior_day_12,10.0
prior_day_12,-10.0
prior_day_12,10.0
prior_day_12,-10.0
prior_day_12,10.0
prior_day_12,-10.0
prior_day_12,-10.0
prior_day_12,10.0
prior_day_12,10.0
prior_day_12,-10.0
prior_day_12,10.0
prior_day_12,10.0
prior_day_12,-10.0
prior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,2.6057205200195312
posterior_day_12,6.51286506652832
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,-7.597777366638184
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,9.447900772094727
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,4.867386341094971
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,-2.8409852981567383
posterior_day_12,10.0
posterior_day_12,-10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,1.359614372253418
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,6.875942230224609
posterior_day_12,8.871381759643555
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,-10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,1.4178962707519531
posterior_day_12,10.0
posterior_day_12,-1.0210380554199219
posterior_day_12,8.448575973510742
posterior_day_12,10.0
posterior_day_12,2.0523853302001953
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,-9.27853012084961
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,-9.236262321472168
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,8.762824058532715
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,-1.033761978149414
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,4.568668842315674
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,1.5733680725097656
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,2.7041196823120117
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,3.894463539123535
posterior_day_12,5.999471664428711
posterior_day_12,10.0
posterior_day_12,3.583073616027832
posterior_day_12,5.96170711517334
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,-2.5141429901123047
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,-1.4659709930419922
posterior_day_12,10.0
posterior_day_12,9.084003448486328
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,7.9627580642700195
posterior_day_12,10.0
posterior_day_12,-0.5393714904785156
posterior_day_12,10.0
posterior_day_12,-4.18760871887207
posterior_day_12,10.0
posterior_day_12,-7.829974174499512
posterior_day_12,7.3520660400390625
posterior_day_12,10.0
posterior_day_12,6.116702079772949
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,9.947997093200684
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,-7.483432769775391
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,0.7652854919433594
posterior_day_12,10.0
posterior_day_12,-10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,-1.7511062622070312
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,7.599202632904053
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,8.846661567687988
posterior_day_12,4.517574310302734
posterior_day_12,8.325769424438477
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,-0.5870752334594727
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,1.641340732574463
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,2.8641157150268555
posterior_day_12,-8.358139038085938
posterior_day_12,-5.505764961242676
posterior_day_12,-1.1294517517089844
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,5.215131759643555
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,8.31004524230957
posterior_day_12,-10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,9.439671516418457
posterior_day_12,-10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,8.626721382141113
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,5.835824489593506
posterior_day_12,10.0
posterior_day_12,2.28570556640625
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,0.3687410354614258
posterior_day_12,10.0
posterior_day_12,5.549421310424805
posterior_day_12,5.148462295532227
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,-9.221141815185547
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,6.763107776641846
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,-1.3969497680664062
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,5.49609375
posterior_day_12,10.0
posterior_day_12,8.632781982421875
posterior_day_12,-7.114234924316406
posterior_day_12,10.0
posterior_day_12,9.429654121398926
posterior_day_12,-4.209070205688477
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,-2.4374008178710938
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,-0.008495330810546875
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,-4.968697547912598
posterior_day_12,7.520695686340332
posterior_day_12,0.13706207275390625
posterior_day_12,2.587643623352051
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,4.132663726806641
posterior_day_12,10.0
posterior_day_12,1.005331039428711
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,-2.7476062774658203
posterior_day_12,10.0
posterior_day_12,-2.3782901763916016
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,5.773375511169434
posterior_day_12,10.0
posterior_day_12,9.253617286682129
posterior_day_12,10.0
posterior_day_12,8.22006893157959
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,7.910780429840088
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,9.626623153686523
posterior_day_12,10.0
posterior_day_12,5.068881034851074
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,3.2882490158081055
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,-8.802980422973633
posterior_day_12,4.344844818115234
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,8.670866012573242
posterior_day_12,10.0
posterior_day_12,9.889087677001953
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,-10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,8.177936553955078
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,3.0581583976745605
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,-0.4734687805175781
posterior_day_12,10.0
posterior_day_12,6.910360336303711
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,4.619346618652344
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,6.500582695007324
posterior_day_12,-10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,-9.134187698364258
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,6.463798522949219
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,4.789755821228027
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,6.860719680786133
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,4.307734489440918
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,-10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,2.038755416870117
posterior_day_12,6.05339241027832
posterior_day_12,6.667856216430664
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,-8.095159530639648
posterior_day_12,10.0
posterior_day_12,8.491016387939453
posterior_day_12,9.911528587341309
posterior_day_12,1.2743244171142578
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,2.156656265258789
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,6.0331010818481445
posterior_day_12,-0.8056144714355469
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,7.263557434082031
posterior_day_12,10.0
posterior_day_12,8.864840507507324
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,6.1529388427734375
posterior_day_12,-4.894128799438477
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,-6.401161193847656
posterior_day_12,7.225170135498047
posterior_day_12,4.736183166503906
posterior_day_12,10.0
posterior_day_12,4.17332649230957
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,-5.081010818481445
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,8.686077117919922
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,8.128652572631836
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,3.1485977172851562
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,7.152834892272949
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,-4.757110595703125
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,3.6502304077148438
posterior_day_12,10.0
posterior_day_12,3.6935949325561523
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,5.360684871673584
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,5.959958076477051
posterior_day_12,10.0
posterior_day_12,1.412477970123291
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,-10.0
posterior_day_12,10.0
posterior_day_12,3.353199005126953
posterior_day_12,-9.857074737548828
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,5.889272212982178
posterior_day_12,1.2977313995361328
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,4.521237373352051
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,5.201703071594238
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,3.428020477294922
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,8.160332679748535
posterior_day_12,10.0
posterior_day_12,9.099416732788086
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,6.363150596618652
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,7.252593994140625
posterior_day_12,4.738037109375
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,2.0799131393432617
posterior_day_12,10.0
posterior_day_12,6.007493019104004
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,9.776388168334961
posterior_day_12,10.0
posterior_day_12,7.570228576660156
posterior_day_12,-2.922840118408203
posterior_day_12,2.2179718017578125
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,6.915426254272461
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,0.02512359619140625
posterior_day_12,-5.102115631103516
posterior_day_12,-1.86480712890625
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,9.72636604309082
posterior_day_12,10.0
posterior_day_12,3.4643125534057617
posterior_day_12,10.0
posterior_day_12,4.4941911697387695
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,6.561223983764648
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,-10.0
posterior_day_12,1.577773094177246
posterior_day_12,8.252485275268555
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,-7.632528305053711
posterior_day_12,2.9056386947631836
posterior_day_12,10.0
posterior_day_12,-2.396200180053711
posterior_day_12,-1.9080467224121094
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,8.829358100891113
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,4.264638900756836
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,4.147357940673828
posterior_day_12,9.51108455657959
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,7.520975112915039
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,2.550830841064453
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,9.702205657958984
posterior_day_12,7.3541083335876465
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,9.44863510131836
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,4.261593818664551
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,-0.48583507537841797
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,5.3839569091796875
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,0.23792266845703125
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,5.487118721008301
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,0.20624923706054688
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,8.569911003112793
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,-10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,5.331027030944824
posterior_day_12,9.8764066696167
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,9.49123764038086
posterior_day_12,9.876386642456055
posterior_day_12,10.0
posterior_day_12,3.005847930908203
posterior_day_12,10.0
posterior_day_12,6.283810615539551
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,9.94101333618164
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,8.677288055419922
posterior_day_12,10.0
posterior_day_12,8.59858512878418
posterior_day_12,10.0
posterior_day_12,-10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,9.076404571533203
posterior_day_12,6.184931755065918
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,3.6581010818481445
posterior_day_12,9.126596450805664
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,1.8849878311157227
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,6.200958251953125
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,-10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,10.0
posterior_day_12,5.942661285400391
posterior_day_12,10.0
