beta0,beta1,beta2,beta3,sigma,chain
19.2328,15.144926,2.2564251,-15.675436,10.313504,chain_2
18.007463,-8.49241,-2.4145184,12.7908325,9.01731,chain_2
18.898624,-12.108729,23.683714,-14.303197,13.464427,chain_2
19.51184,16.204552,-14.6182,1.8410612,11.257084,chain_2
16.631706,19.359783,-12.350645,-6.700526,10.718813,chain_2
15.664469,19.099737,-32.921753,12.96698,13.594258,chain_2
16.501331,14.600175,-10.512355,-7.303445,11.858036,chain_2
20.767818,20.046698,-11.549466,-6.443023,8.536352,chain_2
19.126894,22.57236,-25.03021,2.6145658,8.759178,chain_2
17.18148,26.312935,-20.679783,-6.0853467,10.245448,chain_2
18.970797,35.49441,-40.516083,5.190214,9.364336,chain_2
18.90544,-6.2564597,5.4520235,1.3129016,10.604827,chain_2
13.069615,-0.465402,4.821472,-5.413033,13.252918,chain_2
21.413254,16.339346,8.956121,-26.054502,11.158879,chain_2
19.256374,25.428497,35.27868,-56.333035,18.168455,chain_2
18.062473,15.272886,-35.964924,20.99917,10.680136,chain_2
15.705599,32.20783,-5.441781,-26.99397,16.404696,chain_2
14.342142,13.343025,10.686796,-23.653381,10.420632,chain_2
18.418308,-2.9162931,0.7121409,3.5728025,12.403053,chain_2
20.71439,14.496573,1.5266225,-12.70379,11.495497,chain_2
18.811707,14.877536,-19.911411,4.68291,8.105506,chain_2
16.153318,12.259674,14.138798,-25.510752,12.468527,chain_2
20.234026,-1.9567208,20.126038,-22.956936,10.919224,chain_2
16.01513,-6.2873244,6.964068,-2.142891,11.512759,chain_2
20.278704,21.31507,-4.8372073,-18.015793,10.8405075,chain_2
17.361326,9.029434,1.7869529,-13.491259,8.81781,chain_2
20.417303,-7.4298496,0.93296486,7.138625,12.423406,chain_2
18.138088,-1.7555755,25.351738,-24.957998,9.358188,chain_2
22.446117,19.01762,-21.849459,5.361825,11.790847,chain_2
15.574704,16.62444,-9.768719,-7.0834317,12.71716,chain_2
18.343676,29.155766,-25.437315,-8.254574,11.970947,chain_2
24.286856,15.54705,-30.939508,11.428011,17.82442,chain_2
22.77401,-6.372212,5.9266634,-1.9148394,18.222263,chain_2
20.992495,-2.348077,-21.69384,23.772396,12.252663,chain_2
16.189054,11.708459,-31.800673,20.320482,17.208504,chain_2
12.754768,-0.92154133,23.959097,-22.693882,10.644716,chain_2
17.033579,-25.489819,16.825104,3.4040022,13.036885,chain_2
14.769683,7.79718,-11.962156,7.5050716,13.956979,chain_2
18.50039,-1.5862552,-4.5390778,5.150203,9.90094,chain_2
15.7184515,22.81503,-18.012901,-4.4233694,9.634855,chain_2
14.320822,12.768208,-13.802726,-1.9612056,12.892326,chain_2
17.294052,15.430059,-0.26744962,-11.256274,8.471162,chain_2
20.804031,-0.84812313,-7.73577,12.149432,9.364734,chain_2
21.887587,-12.4211645,15.849222,-7.453647,15.363395,chain_2
16.146002,-6.51627,-4.968049,13.259117,10.995304,chain_2
15.83007,25.401205,-6.4933476,-18.83728,9.14118,chain_2
17.743423,14.21085,28.828571,-41.85266,13.65398,chain_2
16.83612,-18.459105,41.39855,-22.572718,13.2322445,chain_2
14.337394,-8.050966,11.608582,-5.111946,11.718642,chain_2
13.331219,-14.477237,7.5246806,2.4754243,11.95371,chain_2
17.450642,3.3764815,-1.5531893,-2.5688174,7.948853,chain_2
17.537865,-11.255046,2.9887471,8.129232,14.620359,chain_2
14.682089,20.248463,-28.259212,9.799347,9.223676,chain_2
18.133366,-12.633736,21.809269,-12.122994,12.508867,chain_2
17.984856,0.46191525,11.82529,-11.687297,9.5026045,chain_2
17.051624,30.12401,-13.951735,-15.013573,10.321592,chain_2
20.768848,22.159367,9.290861,-29.92184,12.986381,chain_2
18.032316,39.452766,-18.258448,-26.62262,11.539173,chain_2
15.58556,17.101759,8.477876,-26.63471,12.190725,chain_2
17.703773,16.879427,-15.108526,-3.7029366,13.505039,chain_2
20.546585,17.287775,-2.6427536,-16.481358,11.293709,chain_2
17.653904,18.250532,-15.661277,-1.5174923,9.516719,chain_2
17.545021,5.016918,-11.658456,4.178947,15.319725,chain_2
18.507826,15.913603,-10.31232,-3.440246,9.04798,chain_2
19.511274,41.695915,3.531671,-46.04786,13.989513,chain_2
19.078142,10.2006,19.350826,-25.590027,10.837326,chain_2
16.8657,12.5441265,6.6182837,-19.713482,9.805353,chain_2
21.076721,-8.590976,-14.499643,25.52685,14.50077,chain_2
15.883521,37.583904,10.431678,-44.89626,10.738435,chain_2
19.845486,9.147204,13.167725,-26.199608,10.246994,chain_2
19.559372,5.557347,-7.153067,-2.001245,8.255612,chain_2
19.085892,-5.177101,26.415997,-20.160683,10.562068,chain_2
16.801035,34.127693,-36.45032,3.51061,10.801107,chain_2
10.996187,-18.603155,56.732723,-33.186905,12.655521,chain_2
21.043316,-17.99995,11.843401,6.1622696,11.867242,chain_2
20.17307,21.672453,8.663197,-34.10349,12.376131,chain_2
12.767085,-13.319,-5.9714985,17.204449,12.968729,chain_2
13.75935,11.053949,-9.553946,0.44432098,11.126309,chain_2
22.123405,-2.3170223,13.096402,-11.848519,11.159831,chain_2
16.147928,21.550323,-0.6070959,-21.958336,8.006413,chain_2
15.558489,-12.6405325,39.145977,-24.459368,13.924897,chain_2
17.593279,-1.3678463,6.9783278,-7.0831885,12.992083,chain_2
22.21371,11.493925,-8.585239,-2.4310575,10.428153,chain_2
20.929045,27.521397,-27.176594,-1.4818771,10.524877,chain_2
21.716288,39.163548,-46.940197,7.6451983,9.22421,chain_2
16.029196,-19.865421,48.331097,-30.303818,13.246313,chain_2
14.451465,29.60699,0.45243692,-27.585152,12.1320715,chain_2
19.23852,21.617142,-1.7103183,-18.502106,8.17467,chain_2
16.694086,1.6621349,9.874544,-10.274143,13.598466,chain_2
20.637793,16.929104,-14.617887,-1.777232,9.540029,chain_2
22.875027,14.281213,-37.14906,24.851273,9.701671,chain_2
15.913119,22.291725,-28.938158,8.327843,12.934294,chain_2
18.39923,-18.373087,34.10436,-18.666744,9.1737995,chain_2
17.174742,35.555504,-29.458982,-6.4344735,11.429345,chain_2
17.968693,8.106967,-2.3975105,-5.090002,10.021192,chain_2
19.287365,8.250676,-3.9635527,-7.6079006,12.418523,chain_2
15.064893,9.719126,-2.3221314,-6.272626,9.447991,chain_2
18.642578,33.5317,-22.2728,-13.733128,9.9197645,chain_2
16.178303,2.773424,15.173888,-16.404545,11.664307,chain_2
16.757023,0.8016328,31.459486,-32.89228,12.960192,chain_2
14.82547,2.8945298,12.934095,-10.233006,13.704607,chain_2
14.082562,11.567103,-2.3505383,-8.506953,9.351126,chain_2
17.305407,3.9708376,-1.0172656,0.5965389,15.334693,chain_2
18.743212,-0.50315046,-2.511385,2.4370291,17.116173,chain_2
16.805737,5.992859,-4.4008956,-1.0091546,15.067597,chain_2
14.114723,1.5111107,-3.0101748,0.60526633,10.781968,chain_2
17.357918,-7.3425,5.7629576,3.7658622,12.207758,chain_2
15.102573,-6.812928,18.451424,-11.611289,8.824523,chain_2
16.509796,5.089866,77.40736,-79.92311,15.1834755,chain_2
19.990467,-5.8638515,4.4032545,-0.78016996,10.432621,chain_2
22.100199,-16.171856,2.5814602,6.886961,13.497056,chain_2
19.038376,3.331399,-13.738496,6.72604,8.295753,chain_2
20.581203,21.458,-18.901577,-5.0602655,8.992774,chain_2
18.581816,1.4002507,37.52639,-36.003174,13.376325,chain_2
18.186848,4.459235,6.056733,-4.476627,18.174334,chain_2
13.688243,27.809723,1.550718,-30.796278,16.301702,chain_2
13.657191,18.504658,-7.299096,-12.244644,18.496593,chain_2
20.353373,-4.95458,5.0266743,0.96094227,7.0054703,chain_2
22.000309,8.356345,-0.84111166,-4.4718456,16.243372,chain_2
21.705841,19.464813,4.9564395,-25.913086,11.239652,chain_2
14.835285,39.63021,-29.065763,-8.164041,9.051327,chain_2
14.834368,31.430271,-19.78326,-9.57677,8.456244,chain_2
16.075134,-2.381257,30.676231,-29.59298,10.57605,chain_2
19.062838,2.559376,5.374337,-13.985389,10.339791,chain_2
21.111393,12.671362,23.628012,-30.960518,12.883797,chain_2
19.240164,10.777117,-17.079922,5.047494,8.780908,chain_2
16.777905,15.850698,-1.5338588,-16.010754,10.651693,chain_2
18.376196,11.601449,-12.556843,-3.3974872,9.276653,chain_2
16.749166,1.2167188,9.8911705,-9.597748,10.2925415,chain_2
10.147968,14.138332,0.5992539,-18.1464,12.3924885,chain_2
17.4834,13.105369,-1.2586266,-14.168789,10.300831,chain_2
14.532336,28.357582,-27.75319,-2.2931118,11.037463,chain_2
12.81095,33.009026,-31.386799,-1.8579302,13.570631,chain_2
16.422241,12.323812,-3.1713438,-11.879189,8.678269,chain_2
18.81098,8.780246,5.9948807,-13.8211,9.628951,chain_2
21.72855,23.442673,-13.511528,-10.822127,10.01316,chain_2
16.790632,-10.942502,13.186639,-4.5174456,9.7908535,chain_2
16.675234,11.061901,-13.3459635,1.5426453,13.176789,chain_2
15.401566,9.761673,7.3251038,-18.467827,12.757645,chain_2
20.787497,-3.8148303,-10.231159,13.772343,11.525879,chain_2
17.453339,16.86169,17.0713,-33.869576,7.56622,chain_2
21.568787,15.785158,7.6997766,-24.272636,10.27527,chain_2
21.71261,7.5113273,5.6171803,-13.593614,13.45538,chain_2
18.501255,-16.742964,1.6389037,13.130822,14.142409,chain_2
15.709068,-11.279143,8.217097,4.865944,11.281447,chain_2
21.315775,36.05413,-31.494493,1.1769812,12.1251135,chain_2
20.189972,23.066536,-9.482584,-13.159825,9.279344,chain_2
20.523146,7.676634,9.538474,-18.85469,14.056307,chain_2
19.886915,7.236002,11.518382,-19.184872,14.805317,chain_2
17.590393,-3.740688,5.72217,-7.0269227,13.873785,chain_2
18.045425,-18.583288,16.48323,3.4203434,12.412635,chain_2
19.856758,12.412589,-5.0910525,-5.122063,9.521405,chain_2
17.808537,33.7614,-29.141993,-0.44569945,17.22747,chain_2
15.96387,-7.2935495,21.51095,-12.056617,10.002888,chain_2
18.119303,34.94339,-36.794464,0.5610561,13.913495,chain_2
17.10847,10.478976,-34.052773,22.578623,11.640211,chain_2
19.729208,9.497907,-10.434264,3.7015526,10.133753,chain_2
14.67003,22.550385,-14.17445,-7.729206,11.32369,chain_2
15.530459,-12.319725,-3.930432,20.066097,15.230681,chain_2
19.516079,17.683495,-0.28238773,-18.462355,10.033088,chain_2
13.383202,-24.68382,42.334904,-18.210346,14.588332,chain_2
15.815772,-14.21537,21.252806,-4.6774626,12.698022,chain_2
17.31344,6.906476,16.464405,-19.88306,9.866623,chain_2
15.982188,28.637537,-21.924559,-9.083144,11.782984,chain_2
21.471624,-2.3535707,30.11854,-30.036055,11.767966,chain_2
21.734594,-8.361964,0.47082984,5.213044,11.041119,chain_2
15.924535,4.675844,12.902421,-20.66014,11.319989,chain_2
21.342415,7.944605,-29.755257,19.001772,11.132629,chain_2
19.019009,13.417576,-11.637614,-0.03809321,10.470071,chain_2
13.418252,1.3049264,-0.39822948,-2.6088722,10.138279,chain_2
17.848518,9.018435,-23.848763,15.234455,11.08968,chain_2
14.828693,12.95238,-5.5557456,-8.751006,9.527661,chain_2
16.012512,11.950841,-15.70693,6.7528763,11.619419,chain_2
20.015453,6.859049,-20.984497,9.49259,12.967762,chain_2
17.984343,5.587985,-16.898678,15.246844,10.015039,chain_2
16.33667,19.165682,-5.3646717,-12.438,14.073757,chain_2
16.122591,21.945547,12.327156,-31.103464,10.483799,chain_2
14.870318,-1.9172599,2.768043,4.3414574,15.610435,chain_2
19.782476,4.7823215,-2.6729927,0.50107384,10.099065,chain_2
19.98883,19.70047,1.1181645,-23.463278,12.141305,chain_2
18.679613,8.922284,-10.137674,0.5338023,7.692171,chain_2
17.178684,-15.423823,30.436398,-14.731481,12.339005,chain_2
19.467955,30.940874,-17.973316,-12.465713,12.848563,chain_2
19.832743,-25.159552,20.560291,6.215202,14.62351,chain_2
27.562347,10.535297,-9.026019,-0.72887826,13.95477,chain_2
15.7129345,4.7557654,10.666579,-14.29868,9.713265,chain_2
19.49424,22.238737,-28.640762,7.7792654,12.501279,chain_2
20.81563,29.428127,-35.874638,6.4383335,8.577512,chain_2
17.854134,17.52655,-8.093621,-7.9822664,11.207165,chain_2
18.637497,9.006316,-19.725489,4.371265,11.73095,chain_2
15.246174,7.1833296,-8.840472,5.346954,11.378827,chain_2
17.067963,23.906902,6.7531548,-26.614475,12.892929,chain_2
15.739678,-0.06559658,-2.8704445,-0.18802911,11.868111,chain_2
13.178793,8.720702,15.95998,-26.465235,13.624012,chain_2
14.635705,4.829446,-3.9745362,-1.3695832,10.443686,chain_2
17.208124,25.274542,-19.090975,-2.757619,10.714814,chain_2
19.940052,15.304876,2.9639597,-16.587526,8.5944805,chain_2
22.107544,9.563833,56.236004,-68.34021,13.585429,chain_2
17.649797,-31.187334,47.842617,-25.10252,15.71933,chain_2
18.566305,-11.362748,20.718254,-8.799925,12.342618,chain_2
22.072687,-3.2440503,-7.8518867,10.060177,10.465882,chain_2
19.710312,7.8734403,2.6049247,-10.697826,8.656807,chain_2
16.496122,-10.470779,28.208288,-16.444391,13.2673855,chain_2
17.048916,12.162468,-5.004442,-5.181164,8.149345,chain_2
19.38621,-21.620262,36.925518,-14.779075,13.202702,chain_2
23.734116,31.080782,-48.07409,20.83107,12.500642,chain_2
15.019418,45.25054,-45.6401,-0.75223327,10.802704,chain_2
22.17011,16.27132,-24.88825,11.5687065,7.829088,chain_2
23.179888,18.852451,-23.302706,4.359268,8.389298,chain_2
19.609425,27.238247,-19.774,-3.6325824,14.769955,chain_2
14.15352,6.443954,-7.9753,0.8193031,10.740781,chain_2
20.446516,30.658218,-22.6244,-6.6137447,8.786908,chain_2
18.690186,17.068893,-15.34285,-2.7182474,10.218777,chain_2
22.245186,3.0514169,4.0185323,-2.843286,12.637825,chain_2
19.186884,0.0064166784,9.005674,-11.773163,8.789589,chain_2
16.804108,-7.458339,26.003529,-18.560276,10.179658,chain_2
16.263561,-0.11516848,0.5726771,1.1783034,10.94318,chain_2
18.886751,-5.922703,12.962189,-7.137375,10.079511,chain_2
16.41863,3.3735707,-11.599148,5.771684,12.05498,chain_2
18.18487,-14.529385,21.133495,-9.51522,10.881862,chain_2
22.702131,23.43637,0.13273817,-24.581142,10.758559,chain_2
14.879903,11.731978,-12.95049,0.09089589,9.109948,chain_2
15.661174,23.176268,13.904644,-37.46563,14.990998,chain_2
18.248129,2.525075,-2.4216375,-0.70429444,9.397285,chain_2
16.484755,13.898392,9.56136,-27.969786,9.664463,chain_2
16.82726,-2.5665522,-1.3550818,2.2744756,9.3858385,chain_2
18.455172,1.6222492,-22.894611,21.29593,10.812548,chain_2
15.391667,-0.007957831,-7.9463587,11.930484,9.753901,chain_2
16.306519,12.7157345,9.630253,-22.465433,8.326329,chain_2
17.723394,-4.7202954,26.731178,-23.231375,11.011455,chain_2
19.440012,35.208447,-48.988148,16.255001,12.702282,chain_2
14.393748,28.214146,-13.184697,-11.122516,10.472008,chain_2
17.561459,-7.9410605,14.455986,-5.055163,8.665003,chain_2
12.878919,-21.113941,49.04592,-26.111593,12.168093,chain_2
14.817671,16.433075,9.261428,-25.378498,10.641989,chain_2
14.386221,4.7640634,-8.436055,2.651246,8.901064,chain_2
19.224958,8.9561825,9.742119,-22.13395,9.848303,chain_2
19.534822,1.3224788,38.382687,-41.725544,11.013352,chain_2
15.591508,37.53435,-44.939823,7.613446,9.902364,chain_2
23.271288,23.562878,-0.2944432,-22.355623,10.84823,chain_2
19.757063,4.0173507,8.049561,-10.608026,14.020939,chain_2
14.475951,14.817317,-11.965758,2.2462666,11.335387,chain_2
23.155325,-12.700852,-6.5086565,21.67723,12.211128,chain_2
18.198093,4.495503,-5.9087,0.40529668,11.992922,chain_2
18.581755,-21.771996,70.73617,-49.07581,17.305925,chain_2
17.393051,2.6416636,48.118275,-57.136566,11.324566,chain_2
17.349625,-35.036358,13.791495,24.060617,9.7188,chain_2
19.052631,0.9378474,13.338993,-15.292561,10.208785,chain_2
16.219015,6.8415866,-12.459283,6.958446,10.456993,chain_2
18.200886,2.19991,9.946042,-16.101057,13.89678,chain_2
14.135182,3.33774,14.466595,-15.280714,10.814811,chain_2
15.768238,5.996646,27.111717,-32.775085,12.106537,chain_2
18.751274,-6.3417206,-7.42407,12.476681,9.19785,chain_2
19.65493,-13.469926,5.687465,12.755021,12.541388,chain_2
17.386337,-15.711433,-8.945177,24.31288,10.669495,chain_2
17.314516,26.98043,11.762112,-45.446537,11.276379,chain_2
16.08989,-12.127118,27.295052,-14.94793,9.274449,chain_2
12.847664,-0.42844144,15.725644,-17.556984,8.625895,chain_2
17.391989,7.031433,4.2699504,-11.43002,9.28238,chain_2
16.751184,57.268753,-39.802227,-13.757105,12.675705,chain_2
16.740654,-0.362746,10.599009,-11.334603,10.641347,chain_2
16.61398,13.487095,-14.834645,2.3403664,12.650338,chain_2
18.708513,15.498844,-27.807993,10.907085,13.267496,chain_2
13.503163,-5.6679583,32.675327,-26.437769,15.551281,chain_2
17.467073,-2.272236,3.8071675,-3.5846653,7.6395125,chain_2
17.391636,-2.6525831,-6.65466,9.82284,11.894883,chain_2
18.948097,16.913605,-9.245414,-8.10537,9.552323,chain_2
21.926624,-2.8300116,6.465207,-6.4747844,11.4317,chain_2
18.916794,18.041807,-16.663385,1.4378244,9.521062,chain_2
17.156328,12.082959,0.027452886,-13.062641,9.483684,chain_2
23.06577,15.007178,-10.216935,-3.37769,12.416507,chain_2
18.67873,4.190981,3.8770504,-9.131135,12.32335,chain_2
16.201284,37.55076,-9.257835,-26.4546,10.457651,chain_2
22.5446,6.0599494,-22.285767,20.21439,12.424576,chain_2
16.957779,4.717738,8.783269,-13.863121,10.08747,chain_2
18.56097,3.7014887,15.608306,-17.515148,12.178109,chain_2
22.604918,5.4837213,-0.81092197,-5.075071,11.341799,chain_2
21.63164,-18.749474,25.684433,-9.497309,11.719064,chain_2
16.389885,31.492218,-35.497066,4.4688253,8.86069,chain_2
13.833924,16.64225,-4.0239563,-13.716814,9.275989,chain_2
15.921967,-14.673656,-25.933475,43.418106,12.649469,chain_2
15.242795,13.576835,-17.194359,7.842638,9.604558,chain_2
25.15415,-26.811447,49.85723,-19.52282,14.23795,chain_2
15.954068,11.776087,-6.873165,-11.211976,10.811591,chain_2
19.861303,10.489737,11.22616,-21.666134,8.777469,chain_2
19.787708,8.811214,2.0331514,-9.609516,8.414164,chain_2
17.058094,28.660906,-16.586737,-16.834892,12.4565735,chain_2
15.0400715,-20.662674,16.488825,0.5759047,9.448244,chain_2
15.974306,9.583787,-24.148388,12.214125,13.573272,chain_2
15.260138,21.238775,-7.143155,-15.245312,7.9932966,chain_2
20.36977,-2.4478745,-5.7556787,9.248582,12.671303,chain_2
18.544035,-1.9121355,12.525334,-14.833615,13.175624,chain_2
15.344412,11.00655,-2.6625838,-5.8572044,9.893993,chain_2
17.360113,2.306753,18.931463,-16.108206,9.379783,chain_2
18.678934,17.015528,5.1694403,-18.034515,9.997765,chain_2
18.316828,-6.991332,9.790871,-5.923861,10.586638,chain_2
21.998962,22.895447,-9.107288,-11.727776,9.3336315,chain_2
18.008728,50.12943,-19.817266,-25.727226,16.504026,chain_2
19.008358,39.546432,-12.728878,-26.011177,13.989778,chain_2
13.137485,8.443972,0.9161958,-7.110934,10.064418,chain_2
16.591248,63.6456,-44.7617,-20.306868,13.418565,chain_2
22.789276,26.33947,-22.463583,-2.4231482,9.8930025,chain_2
14.722865,-23.196125,16.892141,9.27197,13.552861,chain_2
14.535764,7.2694254,25.937286,-31.198492,9.679216,chain_2
17.054422,8.090875,-15.461826,4.28851,11.536301,chain_2
18.95426,29.479313,-6.2763753,-20.25706,13.28375,chain_2
14.198879,10.104288,11.373497,-18.377098,9.279348,chain_2
19.85337,10.4154825,3.0269012,-17.448978,11.119568,chain_2
16.134703,10.997297,-9.616157,1.0894251,7.838225,chain_2
18.591337,1.9370018,-0.5286828,-1.6141827,8.586569,chain_2
12.768749,-8.607359,19.848564,-14.527836,10.0548935,chain_2
15.78432,16.250456,1.2909471,-16.507193,9.262585,chain_2
17.630266,9.808621,-15.85744,3.350924,9.479867,chain_2
18.488092,7.6843553,-3.6352682,-6.4169693,9.102298,chain_2
18.12328,-8.719258,15.552671,-7.562548,12.312087,chain_2
21.554743,15.467147,0.2883479,-17.731236,10.755559,chain_2
16.953987,5.5753603,7.1022453,-14.608705,9.427306,chain_2
16.85021,-5.955791,26.005625,-18.572083,12.594289,chain_2
16.360872,-6.865887,30.928766,-24.471745,12.215068,chain_2
19.645819,17.882996,1.5331063,-20.581766,11.164268,chain_2
18.119009,12.634263,15.8095455,-31.58975,12.6902075,chain_2
14.262994,-11.253438,37.658035,-23.03315,11.25365,chain_2
23.105658,7.4351435,-4.502213,-0.9320468,12.3518505,chain_2
12.006338,-8.655111,24.071465,-21.465687,12.162409,chain_2
13.803323,5.764183,28.964426,-35.112743,11.990306,chain_2
18.362694,19.93111,-5.175302,-13.100596,10.620474,chain_2
18.265078,5.7135267,-11.480643,7.3065515,11.972934,chain_2
16.00631,-1.4853377,3.310315,-5.4529195,12.863226,chain_2
18.721891,8.6651,21.687548,-29.919905,11.244678,chain_2
14.888679,52.575104,-27.031094,-19.568293,16.261515,chain_2
16.764832,48.15455,-25.173431,-20.118223,16.657537,chain_2
20.004345,-14.377166,27.732353,-11.513488,12.115185,chain_2
19.680546,17.794283,7.9038973,-31.851923,14.411822,chain_2
12.612852,-10.059008,-5.7545986,16.744,11.640029,chain_2
15.22318,-5.1042824,27.768782,-24.609043,16.111126,chain_2
17.656786,40.94701,-30.752182,-6.852749,11.7862015,chain_2
15.259794,-34.162308,59.16334,-25.577202,14.52596,chain_2
15.856959,-18.668669,56.34554,-43.459644,16.954071,chain_2
15.404347,1.5351716,12.623846,-17.857038,15.155421,chain_2
17.246706,18.650492,-2.9327407,-18.675034,11.499987,chain_2
17.983992,-6.9862003,9.308843,-1.2975945,8.852035,chain_2
17.979704,9.747945,-8.758587,0.65012544,11.8305025,chain_2
19.015837,6.730352,-2.2383316,-4.7961783,11.526888,chain_2
20.595108,26.860868,-8.441665,-17.08464,12.058999,chain_2
